1,interleaved,95886235077088, 95897176399712, 10941322624,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95900522323008, 95911880779936, 11358456928,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95915120188224, 95926138671328, 11018483104,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95929402195744, 95940443524256, 11041328512,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95943771144128, 95955160300992, 11389156864,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95958521605568, 95969882986208, 11361380640,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95973125692736, 95984111087968, 10985395232,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95987426756000, 95998748797888, 11322041888,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96001993586528, 96013098277184, 11104690656,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96016451765792, 96027784659200, 11332893408,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96031140010272, 96042489234528, 11349224256,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96045819313056, 96056926289824, 11106976768,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96060209267264, 96071352926752, 11143659488,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96074668069792, 96085939932992, 11271863200,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96089172989888, 96100298323520, 11125333632,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96103504290880, 96114502001216, 10997710336,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96117747873856, 96128754929056, 11007055200,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96132060126944, 96143471474976, 11411348032,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96146801154432, 96158144249120, 11343094688,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96161469663392, 96172719064608, 11249401216,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96176065425632, 96187367628096, 11302202464,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96190674197184, 96201754928160, 11080730976,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96205021711008, 96216165281632, 11143570624,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96219493125248, 96230871908544, 11378783296,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96234132473952, 96245286192512, 11153718560,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96248535813056, 96259586686464, 11050873408,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96262867222592, 96274032945760, 11165723168,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96277354791360, 96288757050496, 11402259136,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96292048540352, 96303136056832, 11087516480,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96306478231744, 96317843231264, 11364999520,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96321154460352, 96332404057984, 11249597632,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96335702447680, 96346775097920, 11072650240,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96350068107552, 96361254804192, 11186696640,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,96364595561056, 96375981704544, 11386143488,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,96379321087008, 96390682189824, 11361102816,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
